"","SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"29505",63785,"Hemitriakis complicofasciata","Hemitriakis","Galeorhininae","Triakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29506",63786,"Schistura papulifera","Schistura",NA,"Nemacheilidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29507",63787,"Neoplecostomus selenae","Neoplecostomus","Neoplecostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29508",63788,"Mustelus widodoi","Mustelus","Triakinae","Triakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29509",63789,"Psilorhynchus amplicephalus","Psilorhynchus",NA,"Psilorhynchidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29510",63790,"Astyanax utiariti","Astyanax","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29511",63791,"Moenkhausia diamantina","Moenkhausia","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29512",63792,"Carcharhinus macrops","Carcharhinus",NA,"Carcharhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29513",63793,"Atelomycterus marnkalha","Atelomycterus",NA,"Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29514",63795,"Haploblepharus kistnasamyi","Haploblepharus",NA,"Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29515",63796,"Holohalaelurus favus","Holohalaelurus",NA,"Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29516",63797,"Holohalaelurus grennian","Holohalaelurus",NA,"Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29517",63798,"Mustelus albipinnis","Mustelus","Triakinae","Triakidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29518",63799,"Hyphessobrycon vinaceus","Hyphessobrycon","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29519",63800,"Bathyphylax pruvosti","Bathyphylax",NA,"Triacanthodidae","Tetraodontiformes","Actinopterygii","Osteichthyes"
"29520",63801,"Hypostomus chrysostiktos","Hypostomus","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29521",63802,"Bathyraja ishiharai","Bathyraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29522",63803,"Bathyraja tunae","Bathyraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29523",63804,"Neoraja iberica","Neoraja",NA,"Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29524",63805,"Neoplecostomus yapo","Neoplecostomus","Neoplecostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29525",63806,"Hyphessobrycon otrynus","Hyphessobrycon","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29526",63807,"Notoraja hirticauda","Notoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29527",63808,"Urolophus kapalensis","Urolophus",NA,"Urolophidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"29528",63809,"Okamejei mengae","Okamejei","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29529",63810,"Kali falx","Kali",NA,"Chiasmodontidae","Perciformes","Actinopterygii","Osteichthyes"
"29530",63812,"Centrophorus seychellorum","Centrophorus",NA,"Centrophoridae","Squaliformes","Elasmobranchii","Chondrichthyes"
"29531",63813,"Squalus lalannei","Squalus",NA,"Squalidae","Squaliformes","Elasmobranchii","Chondrichthyes"
"29532",63814,"Benthobatis yangi","Benthobatis",NA,"Narcinidae","Torpediniformes","Elasmobranchii","Chondrichthyes"
"29533",63815,"Kali colubrina","Kali",NA,"Chiasmodontidae","Perciformes","Actinopterygii","Osteichthyes"
"29534",63817,"Makararaja chindwinensis","Makararaja",NA,"Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"29535",63818,"Sinocyclocheilus brevibarbatus","Sinocyclocheilus","Barbinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29536",63819,"Microrasbora microphthalma","Microrasbora","Danioninae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29537",63820,"Garra findolabium","Garra","Labeoninae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29538",63821,"Galaxias macronasus","Galaxias","Galaxiinae","Galaxiidae","Osmeriformes","Actinopterygii","Osteichthyes"
"29539",63822,"Gymnotus chimarrao","Gymnotus",NA,"Gymnotidae","Gymnotiformes","Actinopterygii","Osteichthyes"
"29540",63824,"Holohalaelurus melanostigma","Holohalaelurus",NA,"Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes"
"29541",63827,"Psilorhynchus robustus","Psilorhynchus",NA,"Psilorhynchidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29542",63828,"Melanorivulus giarettai","Melanorivulus",NA,"Rivulidae","Cyprinodontiformes","Actinopterygii","Osteichthyes"
"29543",63829,"Lobocheilos erinaceus","Lobocheilos","No subfamily","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29544",63830,"Lobocheilos ixocheilos","Lobocheilos","No subfamily","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29545",63831,"Lobocheilos ovalis","Lobocheilos","No subfamily","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29546",63832,"Lobocheilos tenura","Lobocheilos","No subfamily","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29547",63833,"Lobocheilos terminalis","Lobocheilos","No subfamily","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29548",63834,"Lobocheilos unicornis","Lobocheilos","No subfamily","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29549",63835,"Hisonotus chromodontus","Hisonotus","Hypoptopomatinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29550",63836,"Curculionichthys luteofrenatus","Curculionichthys","Otothyrinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29551",63837,"Achondrostoma salmantinum","Achondrostoma","Leuciscinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29552",63838,"Apterichtus australis","Apterichtus","Ophichthinae","Ophichthidae","Anguilliformes","Actinopterygii","Osteichthyes"
"29553",63839,"Odontostilbe splendida","Odontostilbe","Cheirodontinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29554",63840,"Odontostilbe pao","Odontostilbe","Cheirodontinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29555",63841,"Hypostomus multidens","Hypostomus","Hypostominae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29556",63842,"Photostomias goodyeari","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Actinopterygii","Osteichthyes"
"29557",63843,"Eubleekeria kupanensis","Eubleekeria",NA,"Leiognathidae","Perciformes","Actinopterygii","Osteichthyes"
"29558",63844,"Abyssoberyx levisquamosus","Abyssoberyx",NA,"Stephanoberycidae","Stephanoberyciformes","Actinopterygii","Osteichthyes"
"29559",63845,"Antigonia kenyae","Antigonia",NA,"Caproidae","Perciformes","Actinopterygii","Osteichthyes"
"29560",63846,"Symphurus ocellaris","Symphurus","Symphurinae","Cynoglossidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29561",63847,"Petroscirtes pylei","Petroscirtes","Blenniinae","Blenniidae","Perciformes","Actinopterygii","Osteichthyes"
"29562",63848,"Apistogramma barlowi","Apistogramma","Geophaginae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"29563",63849,"Pseudocoris aequalis","Pseudocoris","Corinae","Labridae","Perciformes","Actinopterygii","Osteichthyes"
"29564",63850,"Ptereleotris brachyptera","Ptereleotris","Ptereleotrinae","Microdesmidae","Perciformes","Actinopterygii","Osteichthyes"
"29565",63851,"Ptereleotris crossogenion","Ptereleotris","Ptereleotrinae","Microdesmidae","Perciformes","Actinopterygii","Osteichthyes"
"29566",63852,"Ptereleotris kallista","Ptereleotris","Ptereleotrinae","Microdesmidae","Perciformes","Actinopterygii","Osteichthyes"
"29567",63853,"Manonichthys jamali","Manonichthys","Pseudochrominae","Pseudochromidae","Perciformes","Actinopterygii","Osteichthyes"
"29568",63854,"Scorpaena brevispina","Scorpaena","Scorpaeninae","Scorpaenidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"29569",63855,"Scorpaena bulacephala","Scorpaena","Scorpaeninae","Scorpaenidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"29570",63856,"Lepadicyathus mendeleevi","Lepadicyathus","Protogobiesocinae","Gobiesocidae","Gobiesociformes","Actinopterygii","Osteichthyes"
"29571",63857,"Australoheros ribeirae","Australoheros","Cichlasomatinae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"29572",63858,"Ponticola rizensis","Ponticola","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29573",63859,"Ponticola turani","Ponticola","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29574",63860,"Muraena augusti","Muraena","Muraeninae","Muraenidae","Anguilliformes","Actinopterygii","Osteichthyes"
"29575",63861,"Hyphessobrycon khardinae","Hyphessobrycon","Incertae sedis","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29576",63862,"Pseudobagrus brachyrhabdion","Pseudobagrus",NA,"Bagridae","Siluriformes","Actinopterygii","Osteichthyes"
"29577",63863,"Photostomias atrox","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Actinopterygii","Osteichthyes"
"29578",63864,"Apagesoma australis","Apagesoma","Neobythitinae","Ophidiidae","Ophidiiformes","Actinopterygii","Osteichthyes"
"29579",63865,"Eubleekeria jonesi","Eubleekeria",NA,"Leiognathidae","Perciformes","Actinopterygii","Osteichthyes"
"29580",63866,"Careproctus kidoi","Careproctus",NA,"Liparidae","Scorpaeniformes","Actinopterygii","Osteichthyes"
"29581",63867,"Dipturus wuhanlingi","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29582",63868,"Equulites antongil","Equulites",NA,"Leiognathidae","Perciformes","Actinopterygii","Osteichthyes"
"29583",63869,"Batasio procerus","Batasio",NA,"Bagridae","Siluriformes","Actinopterygii","Osteichthyes"
"29584",63870,"Pethia erythromycter","Pethia","Barbinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29585",63871,"Ophichthus brevirostris","Ophichthus","Ophichthinae","Ophichthidae","Anguilliformes","Actinopterygii","Osteichthyes"
"29586",63872,"Pomacentrus microspilus","Pomacentrus","Pomacentrinae","Pomacentridae","Perciformes","Actinopterygii","Osteichthyes"
"29587",63873,"Pethia nankyweensis","Pethia","Barbinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29588",63874,"Chromis xouthos","Chromis","Pomacentrinae","Pomacentridae","Perciformes","Actinopterygii","Osteichthyes"
"29589",63875,"Pethia thelys","Pethia","Barbinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29590",63876,"Pethia macrogramma","Pethia","Barbinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29591",63877,"Puntius pugio","Puntius","Barbinae","Cyprinidae","Cypriniformes","Actinopterygii","Osteichthyes"
"29592",63878,"Epibulus brevis","Epibulus","Cheilininae","Labridae","Perciformes","Actinopterygii","Osteichthyes"
"29593",63879,"Characidium nupelia","Characidium","Characidiinae","Crenuchidae","Characiformes","Actinopterygii","Osteichthyes"
"29594",63880,"Vanderhorstia nobilis","Vanderhorstia","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29595",63881,"Eviota hoesei","Eviota","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29596",63882,"Characidium xavante","Characidium","Characidiinae","Crenuchidae","Characiformes","Actinopterygii","Osteichthyes"
"29597",63883,"Trichomycterus crassicaudatus","Trichomycterus","Trichomycterinae","Trichomycteridae","Siluriformes","Actinopterygii","Osteichthyes"
"29598",63884,"Eviota readerae","Eviota","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29599",63885,"Xenisthmus chi","Xenisthmus",NA,"Xenisthmidae","Perciformes","Actinopterygii","Osteichthyes"
"29600",63886,"Xenisthmus eirospilus","Xenisthmus",NA,"Xenisthmidae","Perciformes","Actinopterygii","Osteichthyes"
"29601",63887,"Xenisthmus semicinctus","Xenisthmus",NA,"Xenisthmidae","Perciformes","Actinopterygii","Osteichthyes"
"29602",63888,"Rineloricaria tropeira","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29603",63889,"Asterropteryx senoui","Asterropteryx","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29604",63890,"Rineloricaria anitae","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29605",63891,"Vanderhorstia papilio","Vanderhorstia","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29606",63892,"Obliquogobius cirrifer","Obliquogobius","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29607",63893,"Obliquogobius megalops","Obliquogobius","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29608",63894,"Obliquogobius yamadai","Obliquogobius","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29609",63895,"Hemibrycon divisorensis","Hemibrycon","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29610",63896,"Knodus shinahota","Knodus","Stevardiinae","Characidae","Characiformes","Actinopterygii","Osteichthyes"
"29611",63897,"Salminus franciscanus","Salminus","Salmininae","Bryconidae","Characiformes","Actinopterygii","Osteichthyes"
"29612",63898,"Crenicichla hadrostigma","Crenicichla","Cichlinae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"29613",63899,"Crenicichla empheres","Crenicichla","Cichlinae","Cichlidae","Perciformes","Actinopterygii","Osteichthyes"
"29614",63900,"Sternarchogiton labiatus","Sternarchogiton",NA,"Apteronotidae","Gymnotiformes","Actinopterygii","Osteichthyes"
"29615",63901,"Sternarchogiton preto","Sternarchogiton",NA,"Apteronotidae","Gymnotiformes","Actinopterygii","Osteichthyes"
"29616",63902,"Apogon seminigracaudus","Apogon","Apogoninae","Apogonidae","Perciformes","Actinopterygii","Osteichthyes"
"29617",63903,"Argyripnus pharos","Argyripnus","Maurolicinae","Sternoptychidae","Stomiiformes","Actinopterygii","Osteichthyes"
"29618",63904,"Gerres mozambiquensis","Gerres",NA,"Gerreidae","Perciformes","Actinopterygii","Osteichthyes"
"29619",63905,"Diaphenchelys pelonates","Diaphenchelys","Muraeninae","Muraenidae","Anguilliformes","Actinopterygii","Osteichthyes"
"29620",63906,"Synaphobranchus calvus","Synaphobranchus","Synaphobranchinae","Synaphobranchidae","Anguilliformes","Actinopterygii","Osteichthyes"
"29621",63907,"Albula oligolepis","Albula","Albulinae","Albulidae","Albuliformes","Actinopterygii","Osteichthyes"
"29622",63908,"Albula virgata","Albula","Albulinae","Albulidae","Albuliformes","Actinopterygii","Osteichthyes"
"29623",63909,"Akihito futuna","Akihito","Sicydiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29624",63910,"Akihito vanuatu","Akihito","Sicydiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29625",63911,"Discotrema zonatum","Discotrema","Gobiesocinae","Gobiesocidae","Gobiesociformes","Actinopterygii","Osteichthyes"
"29626",63912,"Aseraggodes albidus","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29627",63913,"Aseraggodes chapleaui","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29628",63914,"Aseraggodes kimurai","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29629",63915,"Aseraggodes longipinnis","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29630",63916,"Aseraggodes matsuurai","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29631",63917,"Aseraggodes satapoomini","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29632",63918,"Aseraggodes senoui","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29633",63919,"Aseraggodes suzumotoi","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29634",63920,"Aseraggodes winterbottomi","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29635",63921,"Aseraggodes zizette","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29636",63922,"Aseraggodes beauforti","Aseraggodes",NA,"Soleidae","Pleuronectiformes","Actinopterygii","Osteichthyes"
"29637",63923,"Rineloricaria anhaguapitan","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29638",63924,"Rineloricaria zaina","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29639",63925,"Rineloricaria capitonia","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29640",63926,"Rineloricaria stellata","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29641",63927,"Rineloricaria reisi","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29642",63928,"Rineloricaria setepovos","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29643",63929,"Rineloricaria sanga","Rineloricaria","Loricariinae","Loricariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29644",63930,"Dipturus acrobelus","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29645",63931,"Dipturus apricus","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29646",63932,"Dentiraja healdi","Dentiraja",NA,"Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29647",63933,"Rhamdella cainguae","Rhamdella",NA,"Heptapteridae","Siluriformes","Actinopterygii","Osteichthyes"
"29648",63934,"Dipturus melanospilus","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29649",63935,"Dipturus queenslandicus","Dipturus","Rajinae","Rajidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"29650",63936,"Hoplolatilus erdmanni","Hoplolatilus","Malacanthinae","Malacanthidae","Perciformes","Actinopterygii","Osteichthyes"
"29651",63937,"Ctenogobiops mitodes","Ctenogobiops","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29652",63938,"Vanderhorstia phaeosticta","Vanderhorstia","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29653",63939,"Tomiyamichthys tanyspilus","Tomiyamichthys","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29654",63940,"Amblyeleotris morishitai","Amblyeleotris","Gobiinae","Gobiidae","Perciformes","Actinopterygii","Osteichthyes"
"29655",63941,"Chromis onumai","Chromis","Pomacentrinae","Pomacentridae","Perciformes","Actinopterygii","Osteichthyes"
"29656",63942,"Gogo atratus","Gogo",NA,"Anchariidae","Siluriformes","Actinopterygii","Osteichthyes"
"29657",63943,"Lycenchelys ryukyuensis","Lycenchelys","Lycodinae","Zoarcidae","Perciformes","Actinopterygii","Osteichthyes"
